,Date,SP500-PE,SP500-Price,SP500-EPS,SP500-Index,EPS-GR,gdp,IPMAN,GS10,AMTMNO,CPIFABSL,LES1252881600Q,PCE,PPIACO,TTLCONS,SLRTTO01USQ657S,HousingSales,UnemploymentRate
492,2010-08-01,15.47,1087.28,70.2831286360698,1197.0072025085576,2.319946486295388,,93.5687,2.7,408354.0,219.879,,10307.1,184.9,802030.0,,226600,9.5
493,2010-09-01,15.61,1122.08,71.8821268417681,1224.2400876427694,2.275081142130153,,93.611,2.65,422049.0,220.598,,10327.1,184.9,807728.0,,228000,9.5
494,2010-10-01,15.9,1171.58,73.68427672955974,1254.9328931218286,2.507090381116095,15309.471,93.6743,2.54,417830.0,220.911,341.0,10386.4,186.6,801372.0,2.17919131461077,204200,9.4
495,2010-11-01,15.88,1198.89,75.49685138539043,1285.803245085647,2.4599205370275934,,93.8085,2.76,426427.0,221.315,,10433.6,187.7,804151.0,,219600,9.8
496,2010-12-01,16.05,1241.53,77.35389408099688,1317.4309418763962,2.459761780165848,,94.265,3.29,429764.0,221.556,,10471.0,189.7,789395.0,,241200,9.3
497,2011-01-01,16.3,1282.62,78.6883435582822,1340.1582402578533,1.7251225592961328,15351.444,94.3736,3.39,445734.0,222.735,338.0,10514.3,192.7,759964.0,1.28762751700997,240100,9.1
498,2011-02-01,16.52,1321.12,79.97094430992736,1362.0024917511519,1.6299755384927783,,94.5587,3.58,438975.0,223.734,,10540.6,195.8,758376.0,,220100,9.0
499,2011-03-01,16.04,1304.49,81.32730673316709,1385.1029942662985,1.6960690347523677,,95.1976,3.41,463133.0,225.337,,10619.7,199.2,769157.0,,220500,9.0
500,2011-04-01,16.21,1331.51,82.14127082048118,1398.9657931201084,1.0008496776915177,15557.535,94.662,3.46,454441.0,226.18,336.0,10652.1,203.1,769437.0,0.489884566593593,224700,9.1
501,2011-05-01,16.12,1338.31,83.02171215880892,1413.960780449453,1.0718623288066054,,94.6853,3.17,458536.0,227.045,,10672.2,204.1,775251.0,,222000,9.0
502,2011-06-01,15.35,1287.29,83.86254071661237,1428.281113924891,1.0127815193633483,,94.7826,3.0,454746.0,227.603,,10694.8,203.9,794839.0,,240200,9.1
503,2011-07-01,15.61,1325.19,84.89365791159514,1445.8422944382949,1.229532501843833,15647.681,95.3484,3.0,459477.0,228.473,336.0,10731.6,204.6,792381.0,0.141467766308011,229900,9.0
504,2011-08-01,13.79,1185.31,85.95431472081218,1463.9065705264675,1.2493946371371578,,95.8112,2.3,468947.0,229.577,,10750.3,203.2,811953.0,,219600,9.0
505,2011-09-01,13.5,1173.88,86.95407407407409,1480.933688838552,1.163128758002685,,96.0706,1.98,457843.0,230.561,,10783.2,203.7,813660.0,,217000,9.0
506,2011-10-01,13.88,1207.22,86.97550432276657,1481.2986720505157,0.02464547972096387,15842.267,96.5661,2.15,463126.0,230.776,335.0,10802.9,201.1,808378.0,1.28321186893218,224800,8.8
507,2011-11-01,14.1,1226.42,86.98014184397164,1481.3776546796612,0.005331985414946949,,96.4054,2.01,471598.0,230.976,,10806.8,201.4,812050.0,,214300,8.6
508,2011-12-01,14.3,1243.32,86.94545454545454,1480.786887777756,-0.03987956076149102,,97.0455,1.98,478391.0,231.392,,10817.8,199.8,821367.0,,218600,8.5
509,2012-01-01,14.87,1300.58,87.46334902488232,1489.60726094618,0.5956544619098336,16068.824,97.9377,1.97,479475.0,232.131,335.0,10896.8,200.7,830610.0,1.48847181707437,221700,8.3
510,2012-02-01,15.37,1352.49,87.99544567338972,1498.669514335497,0.6083652803599238,,98.2862,1.97,488327.0,232.103,,10987.2,201.6,824368.0,,239900,8.3
511,2012-03-01,15.69,1389.24,88.54302103250478,1507.9953890012494,0.6222769314078835,,97.8117,2.17,478078.0,232.502,,10993.9,204.2,829288.0,,239800,8.2
512,2012-04-01,15.7,1386.43,88.30764331210192,1503.9866200107397,-0.2658343002736041,16207.13,98.398,2.05,473878.0,232.934,337.0,11018.5,203.7,841740.0,-0.536644479924823,236400,8.2
513,2012-05-01,15.22,1341.27,88.12549277266754,1500.884374679961,-0.2062681469038985,,98.0764,1.8,474026.0,233.127,,11006.8,201.9,850928.0,,239200,8.2
514,2012-06-01,15.05,1323.48,87.93887043189369,1497.7059691309987,-0.21176884792607487,,98.4172,1.62,461750.0,233.624,,10989.8,199.8,858009.0,,232600,8.2
515,2012-07-01,15.55,1359.78,87.44565916398713,1489.3059810897785,-0.5608569515212714,16319.54,98.2585,1.53,473561.0,233.752,333.0,11016.8,200.1,858934.0,0.329652064076688,237400,8.2
516,2012-08-01,16.14,1403.45,86.954770755886,1480.9455541775444,-0.5613639519608027,,98.1307,1.68,459040.0,234.108,,11056.0,202.7,862726.0,,253200,8.1
517,2012-09-01,16.69,1443.42,86.48412222887957,1472.929837068622,-0.54125670496874,,97.9556,1.72,475687.0,234.286,,11105.3,204.4,866588.0,,254600,7.8
518,2012-10-01,16.62,1437.82,86.51143200962694,1473.394955865806,0.03157779722282594,16420.386,97.7918,1.75,479287.0,234.694,333.0,11137.4,203.5,875366.0,0.819506374896333,247200,7.8
519,2012-11-01,16.12,1394.51,86.50806451612902,1473.3376033539068,-0.0038925416210200403,,98.4262,1.65,473577.0,235.1,,11178.4,201.8,872052.0,,245000,7.7
520,2012-12-01,16.44,1422.29,86.5139902676399,1473.4385261127031,0.006849941151743089,,99.1394,1.72,490421.0,235.521,,11181.2,201.5,871809.0,,258300,7.9
521,2013-01-01,17.03,1480.4,86.92894891368174,1480.5057767843011,0.47964340190311816,16629.05,98.8728,1.91,484201.0,235.86,331.0,11245.8,202.5,862722.0,1.32893988576873,251500,8.0
522,2013-02-01,17.32,1512.31,87.31581986143186,1487.0946597763507,0.4450427073888541,,99.3492,1.98,498821.0,235.903,,11282.1,204.3,873583.0,,265100,7.7
523,2013-03-01,17.68,1550.83,87.71662895927602,1493.9209264247052,0.45903376785585426,,99.3193,1.96,474885.0,236.13,,11268.9,204.0,864510.0,,257500,7.5
524,2013-04-01,17.69,1570.7,88.79027699265121,1512.206458868258,1.2239960040799636,16699.551,99.0061,1.76,482654.0,236.574,335.0,11259.3,203.5,879728.0,0.0759161511552158,279300,7.6
525,2013-05-01,18.25,1639.84,89.85424657534246,1530.3271555197418,1.1982951497935934,,99.2753,1.93,492752.0,236.387,,11295.1,204.1,888752.0,,263700,7.5
526,2013-06-01,17.8,1618.77,90.94213483146066,1548.8552162843798,1.2107254777391274,,99.4315,2.3,502482.0,236.912,,11318.5,204.3,899295.0,,259800,7.5
527,2013-07-01,18.12,1668.68,92.09050772626931,1568.413404044765,1.2627511955122683,16911.068,98.6067,2.58,483308.0,237.133,334.0,11346.8,204.4,917756.0,0.350830276296704,262200,7.3
528,2013-08-01,17.91,1670.09,93.24902289223897,1588.1443270243287,1.2580180026949606,,99.4428,2.74,482827.0,237.407,,11376.9,204.2,929061.0,,255300,7.2
529,2013-09-01,17.88,1687.17,94.36073825503357,1607.0781924089385,1.1922005489315657,,99.5085,2.81,498211.0,237.464,,11413.9,203.9,938121.0,,269800,7.2
530,2013-10-01,17.86,1720.03,96.30627099664054,1640.212982359433,2.061803221959413,17133.114,99.6548,2.62,494189.0,237.693,334.0,11465.2,202.5,951214.0,0.188071250979547,264300,7.2
531,2013-11-01,18.15,1783.54,98.26666666666667,1673.6009060663973,2.03558465065532,,99.7013,2.72,503692.0,237.895,,11531.3,201.2,964122.0,,277100,6.9
532,2013-12-01,18.04,1807.78,100.20953436807096,1706.6903071393692,1.9771380950518669,,99.5094,2.9,499738.0,238.133,,11558.6,202.0,979211.0,,275500,6.7
533,2014-01-01,18.15,1822.36,100.40550964187328,1710.0280045186316,0.1955654968742726,17144.281,98.4403,2.86,488511.0,238.417,335.0,11543.7,203.8,986587.0,0.167324437880398,269800,6.6
534,2014-02-01,18.06,1817.04,100.61129568106313,1713.532791170368,0.204954927198564,,99.3761,2.71,494965.0,239.247,,11615.4,205.7,987538.0,,268400,6.7
535,2014-03-01,18.48,1863.52,100.83982683982684,1717.4249548851374,0.22714264558141295,,100.2558,2.72,496803.0,240.24,,11695.2,207.0,991157.0,,282300,6.7
536,2014-04-01,18.35,1864.26,101.59455040871934,1730.2788156252475,0.7484379858082146,17462.703,100.2374,2.71,499122.0,240.995,330.0,11737.4,208.3,1006901.0,1.96732334231663,274500,6.2
537,2014-05-01,18.46,1889.77,102.37107258938244,1743.5039332487727,0.7643344820554843,,100.5182,2.56,490538.0,242.107,,11778.6,208.0,1007147.0,,285600,6.3
538,2014-06-01,18.88,1947.09,103.12976694915254,1756.4254213892618,0.7411218233624339,,100.8298,2.6,501906.0,242.345,,11838.0,208.3,1006424.0,,287000,6.1
539,2014-07-01,18.96,1973.1,104.06645569620252,1772.3783705320539,0.9082622551758623,17743.227,101.3804,2.54,563264.0,242.883,336.0,11879.2,208.0,1014935.0,0.425392515466024,280400,6.2
540,2014-08-01,18.68,1961.53,105.00695931477516,1788.3962915788845,0.9037529070060835,,100.78,2.42,494523.0,243.505,,11958.8,207.0,1015096.0,,291700,6.1
541,2014-09-01,18.81,1993.23,105.9665071770335,1804.7385592690778,0.9137945413522086,,100.8729,2.53,497329.0,244.148,,11964.9,206.4,1021890.0,,261500,5.9
542,2014-10-01,18.5,1937.27,104.71729729729729,1783.4629949550313,-1.1788723748808794,17852.54,100.7731,2.3,484439.0,244.5,336.0,12035.5,203.4,1046402.0,0.318103342195913,297000,5.7
543,2014-11-01,19.75,2044.57,103.52253164556961,1763.1146820927333,-1.1409439343489591,,101.4719,2.33,479828.0,245.106,,12058.4,200.9,1044893.0,,298300,5.8
544,2014-12-01,20.08,2054.27,102.3042828685259,1742.3664230315942,-1.1767957735178247,,101.2906,2.21,465231.0,245.84,,12067.6,197.0,1056429.0,,301500,5.6
545,2015-01-01,20.02,2028.18,101.3076923076923,1725.3932731104105,-0.9741435381687258,17991.348,100.7507,1.88,451813.0,245.764,341.0,12036.5,192.0,1069010.0,-0.217540586505723,292000,5.7
546,2015-02-01,20.77,2082.2,100.25036109773711,1707.3856360243185,-1.043683047032462,,99.9995,1.98,451403.0,246.056,,12083.1,191.1,1080165.0,,286600,5.5
547,2015-03-01,20.96,2079.99,99.2361641221374,1690.11262743585,-1.0116641620980804,,100.3065,2.04,461086.0,245.685,,12132.2,191.5,1095643.0,,286600,5.4
548,2015-04-01,21.42,2094.86,97.79925303454715,1665.6402831536802,-1.4479712112025367,18193.707,100.2717,1.94,460208.0,245.615,339.0,12170.3,190.9,1123360.0,1.07437659745855,294500,5.4
549,2015-05-01,21.92,2111.94,96.34762773722628,1640.9173379752701,-1.484290781656683,,100.2641,2.2,447136.0,245.886,,12233.6,193.4,1145069.0,,287500,5.6
550,2015-06-01,22.12,2099.29,94.90461121157323,1616.3410106536783,-1.4977187913631451,,99.8626,2.36,469819.0,246.511,,12270.3,194.8,1167593.0,,285100,5.3
551,2015-07-01,22.4,2094.14,93.48839285714286,1592.2210887965293,-1.4922545241486285,18306.96,100.6576,2.32,460361.0,246.733,340.0,12327.5,193.9,1160904.0,0.588328521944492,292300,5.2
552,2015-08-01,22.15,2039.87,92.09345372460497,1568.4635779811674,-1.492098740716885,,100.2236,2.17,452229.0,247.295,,12359.3,191.9,1170012.0,,293000,5.1
553,2015-09-01,21.45,1944.41,90.64848484848486,1543.853999755465,-1.5690245263698444,,99.9551,2.17,444225.0,247.984,,12356.4,189.1,1171147.0,,299500,5.0
554,2015-10-01,22.68,2024.81,89.27733686067019,1520.5016810842533,-1.5125989034526999,18332.079,99.8786,2.07,447495.0,248.288,345.0,12362.3,187.5,1159985.0,-0.261663832330484,298000,5.0
555,2015-11-01,23.67,2080.62,87.90114068441063,1497.063385621094,-1.5414843505102582,,99.5454,2.26,449790.0,248.075,,12397.5,185.7,1155321.0,,312600,5.1
556,2015-12-01,23.74,2054.08,86.5240101095198,1473.6091762122505,-1.5666811194579466,,99.2474,2.24,438803.0,247.761,,12432.8,183.5,1164799.0,,297100,5.0
557,2016-01-01,22.18,1918.6,86.50135256988277,1473.2232907421103,-0.02618641878521233,18425.306,99.7701,2.09,438074.0,247.967,346.0,12452.1,182.6,1173689.0,0.0066676927636866,288400,4.8
558,2016-02-01,22.02,1904.42,86.48592188919164,1472.9604874735974,-0.017838658278390707,,99.4433,1.78,431978.0,248.244,,12526.3,181.3,1183886.0,,305800,4.9
559,2016-03-01,23.39,2021.95,86.4450619923044,1472.2645937105144,-0.04724456419576972,,99.3761,1.89,433387.0,247.699,,12506.8,182.1,1205012.0,,303200,5.0
560,2016-04-01,23.97,2075.54,86.58906967042137,1474.7172197001048,0.1665886689164342,18611.617,99.1948,1.81,442914.0,247.906,345.0,12586.0,183.2,1200460.0,0.715822364525472,318300,5.1
561,2016-05-01,23.81,2065.55,86.75136497270056,1477.4813061819036,0.18743162722145712,,99.1557,1.81,440226.0,247.575,,12624.4,185.3,1205595.0,,295200,4.8
562,2016-06-01,23.97,2083.89,86.93742177722153,1480.650079960324,0.21447132800680446,,99.3456,1.64,436158.0,247.42,,12701.7,187.6,1227897.0,,311200,4.9
563,2016-07-01,24.52,2148.9,87.63866231647636,1492.5930596265455,0.8066037903122547,18775.459,99.5246,1.5,433597.0,247.406,347.0,12720.6,187.7,1224875.0,0.467795777982206,297400,4.8
564,2016-08-01,24.57,2170.95,88.35775335775335,1504.8400550630322,0.8205180479367025,,99.0539,1.56,443918.0,247.479,,12749.8,186.6,1228609.0,,298900,4.9
565,2016-09-01,24.22,2157.69,89.08711808422791,1517.2620238596471,0.8254677136497746,,99.245,1.63,434829.0,247.528,,12806.8,186.9,1237161.0,,314800,5.0
566,2016-10-01,23.57,2143.02,90.92151039456937,1548.5039570279173,2.059099395949837,18968.041,99.3552,1.76,461469.0,247.596,349.0,12828.1,186.7,1248252.0,0.444407556383367,302800,4.9
567,2016-11-01,23.35,2164.99,92.71905781584582,1579.1183769018546,1.9770320724718404,,99.2667,2.14,442198.0,247.525,,12853.6,186.3,1273992.0,,315000,4.7
568,2016-12-01,23.76,2246.63,94.55513468013469,1610.3890000736462,1.9802583282668706,,99.2929,2.49,445811.0,247.53,,12962.9,188.2,1277479.0,,327000,4.7
569,2017-01-01,23.59,2275.12,96.44425604069521,1642.5630355624878,1.9979045738247159,19153.912,99.5659,2.43,447001.0,247.865,352.0,13015.1,190.7,1257424.0,0.718821019772156,315200,4.7
570,2017-02-01,23.68,2329.91,98.3914695945946,1675.7264517915664,2.0190041728122665,,99.4363,2.42,445123.0,248.443,,13034.7,191.6,1279822.0,,298000,4.6
571,2017-03-01,23.6,2366.82,100.28898305084746,1708.0434148817087,1.9285345203921223,,99.1859,2.48,450248.0,248.926,,13089.6,191.5,1277963.0,,321700,4.4
572,2017-04-01,23.24,2359.31,101.51936316695354,1728.9982854087225,1.226834771554386,19322.92,100.3278,2.3,451986.0,249.288,354.0,13127.7,193.0,1273965.0,0.644544946769662,311100,4.5
573,2017-05-01,23.31,2395.35,102.76061776061776,1750.1383615208206,1.2226776793535565,,100.1789,2.3,448086.0,249.686,,13128.7,192.8,1286961.0,,323600,4.4
574,2017-06-01,23.4,2433.99,104.01666666666667,1771.5304027748282,1.22230571732731,,100.1078,2.19,466961.0,249.538,,13176.8,193.6,1277818.0,,315200,4.3
575,2017-07-01,23.36,2454.1,105.0556506849315,1789.2255648612245,0.998863020283447,19558.693,99.9136,2.32,450373.0,250.032,352.0,13198.3,193.5,1275847.0,0.639493442458219,322900,4.3
576,2017-08-01,23.16,2456.22,106.05440414507771,1806.2355515895586,0.9506898997194702,,99.6133,2.21,453992.0,250.249,,13241.0,193.8,1271244.0,,314200,4.4
577,2017-09-01,23.28,2492.84,107.0807560137457,1823.7155727972827,0.9677597804085281,,99.6704,2.2,466658.0,250.678,,13365.1,194.8,1277268.0,,331500,4.2
578,2017-10-01,23.67,2557.0,108.02703844528939,1839.831914060779,0.8837091432397193,19882.965,100.7151,2.36,466004.0,250.919,345.0,13394.8,194.9,1278960.0,1.67488310415863,319500,4.1
579,2017-11-01,23.81,2593.61,108.9294414111718,1855.2009346307025,0.835349167087851,,100.7652,2.35,478454.0,251.045,,13495.7,195.9,1302482.0,,343400,4.2
580,2017-12-01,24.25,2664.34,109.86969072164949,1871.214524501229,0.8631728009405482,,100.5196,2.4,477642.0,251.479,,13601.8,196.3,1310469.0,,343300,4.1
581,2018-01-01,24.97,2789.8,111.72607128554266,1902.8309443832068,1.689620268975034,20143.716,100.1512,2.58,469659.0,251.948,351.0,13620.1,197.9,1341552.0,-0.551374116827297,329600,4.0
582,2018-02-01,23.82,2705.16,113.56675062972292,1934.1799533879332,1.6474931258219527,,101.0804,2.86,474929.0,251.961,,13657.2,199.3,1361790.0,,327200,4.1
583,2018-03-01,23.41,2702.77,115.45365228534814,1966.3161846007476,1.6614912772994206,,101.2387,2.84,483526.0,252.082,,13725.0,199.3,1353943.0,,335400,4.0
584,2018-04-01,22.53,2653.63,117.7820683533067,2005.9719434986614,2.0167539284108527,20492.492,101.9111,2.87,484494.0,252.686,351.0,13809.3,200.3,1360763.0,1.17780587950768,314400,4.0
585,2018-05-01,22.49,2701.49,120.11960871498444,2045.7831002212256,1.9846317816952341,,101.1222,2.98,489859.0,252.706,,13872.1,203.2,1366558.0,,316700,3.8
586,2018-06-01,22.49,2754.35,122.46998666073812,2085.8128966216173,1.9566979703793175,,101.7276,2.91,491414.0,253.068,,13912.9,204.2,1345311.0,,310500,4.0
587,2018-07-01,22.33,2793.64,125.10703090013435,2130.7249688236934,2.1532167278675907,20659.102,101.9494,2.89,483690.0,253.531,354.0,13962.6,204.3,1336182.0,,327500,3.8
588,2018-08-01,22.37,2857.82,127.75234689316048,2175.777919055313,2.114442309111886,,102.1579,2.89,499107.0,253.814,,14014.5,203.4,1334736.0,,321400,3.8
589,2018-09-01,22.25,2901.5,130.40449438202248,2220.94721797371,2.0760068627780237,,102.1361,3.0,496571.0,254.201,,14030.7,203.6,1320624.0,,328300,3.7
590,2018-10-01,21.25,2785.46,131.0804705882353,2232.45991530611,0.5183687950451654,20813.325,101.6586,3.15,490790.0,254.064,355.0,14119.6,204.6,1303690.0,,328300,3.8
591,2018-11-01,20.67,2723.23,131.74794388001933,2243.82779765928,0.5092088003565198,,101.2411,3.12,473094.0,254.686,,14187.8,202.3,1291530.0,,308500,3.8
592,2018-12-01,19.39,2567.31,132.4038164002063,2254.9981047561146,0.4978237237495353,,101.4882,2.83,481244.0,255.529,,14050.6,201.0,1284990.0,,329700,3.9
593,2019-01-01,19.6,2607.39,133.0301020408163,2265.6645112918804,0.4730117738577677,21001.591,100.7316,2.71,490759.0,256.076,355.0,14104.4,199.1,1304435.0,,305400,4.0
594,2019-02-01,20.6,2754.86,133.73106796116505,2277.6028138639704,0.5269227863432535,,100.1606,2.68,483586.0,256.916,,14117.9,199.2,1321909.0,,320800,3.8
595,2019-03-01,20.86,2803.98,134.4189837008629,2289.318855979869,0.5144023376061124,,100.0939,2.57,494863.0,257.285,,14244.4,200.8,1335681.0,,310600,3.8
596,2019-04-01,21.56,2903.8,134.68460111317256,2293.8426437197786,0.19760409206839302,21289.268,99.3145,2.53,492222.0,257.026,358.0,14329.3,202.1,1363556.0,,339000,3.7
597,2019-05-01,21.15,2854.71,134.9744680851064,2298.7794309674096,0.21521908929311717,,99.4229,2.4,478025.0,257.571,,14372.2,201.7,1368688.0,,312700,3.7
598,2019-06-01,21.37,2890.17,135.24426766495085,2303.374446109377,0.19988934475692055,,99.6115,2.07,480142.0,257.707,,14425.7,200.3,1385267.0,,311800,3.6
599,2019-07-01,22.28,2996.11,134.47531418312388,2290.278232636767,-0.5685664132781931,21505.012,99.2139,2.06,486699.0,257.998,360.0,14487.4,200.7,1409115.0,,308300,3.6
600,2019-08-01,21.67,2897.5,133.7101984310106,2277.2473803710022,-0.5689637215283705,,99.7598,1.63,481697.0,258.158,,14536.4,199.2,1419321.0,,327000,3.7
601,2019-09-01,22.44,2982.16,132.89483065953652,2263.3606750679187,-0.6098022297788996,,99.1341,1.7,481257.0,258.74,,14564.7,198.4,1427866.0,,315700,3.5
602,2019-10-01,22.04,2977.68,135.10344827586206,2300.9761205615073,1.6619289142884686,21694.458,98.4399,1.71,486286.0,259.216,362.0,14607.9,198.6,1429754.0,,322400,3.6
603,2019-11-01,22.62,3104.9,137.26348364279397,2337.7641512321247,1.5988010628133154,,99.2558,1.81,470340.0,259.598,,14667.6,199.0,1450239.0,,328000,3.6
604,2019-12-01,22.78,3176.75,139.4534679543459,2375.0622488720624,1.5954602443655208,,99.2449,1.86,478052.0,259.97,,14686.3,199.0,1458485.0,,329500,3.6
605,2020-01-01,24.88,3278.2,131.7604501607717,2244.0407948383713,-5.516548212406402,21481.367,99.0067,1.76,464438.0,260.579,367.0,14769.9,199.3,1486377.0,,328900,3.5
606,2020-02-01,26.42,3277.31,124.0465556396669,2112.6637847316383,-5.854484036516617,,99.0241,1.5,462877.0,261.412,,14785.1,196.7,1501626.0,,331800,3.5
607,2020-03-01,22.8,2652.39,116.33289473684209,1981.2907534284845,-6.21835960139967,,94.7071,0.87,402748.0,262.132,,13762.2,193.1,1507058.0,,328200,4.4
608,2020-04-01,24.97,2761.98,110.61193432118543,1883.8558361773353,-4.917749557077656,19477.444,79.6749,0.66,361862.0,265.702,393.0,12021.8,185.5,1452423.0,,310100,14.8
609,2020-05-01,27.82,2919.61,104.94644140905824,1787.3655980051965,-5.121954468019895,,83.4381,0.67,380125.0,267.473,,13058.1,188.6,1437721.0,,317100,13.3
610,2020-06-01,31.29,3104.66,99.22211569191435,1689.873365574757,-5.4545210302383795,,89.587,0.73,413666.0,268.841,,13889.3,191.2,1435020.0,,341100,11.1
611,2020-07-01,32.44,3207.62,98.87854500616523,1684.0219387331601,-0.34626422078715136,21138.574,93.2777,0.62,438265.0,268.047,384.0,14129.2,193.0,1439617.0,,329800,10.2
612,2020-08-01,34.41,3391.71,98.56756756756758,1678.7256145506306,-0.31450446462197856,,94.6289,0.65,444422.0,268.373,,14270.5,194.3,1455002.0,,325500,8.4
613,2020-09-01,34.27,3365.52,98.20601108841551,1672.567867761929,-0.3668107959590494,,94.5951,0.68,449061.0,268.621,,14481.7,195.5,1459261.0,,344400,7.8
614,2020-10-01,35.3,3418.7,96.84702549575071,1649.4226894795513,-1.383811008718494,21477.597,95.9801,0.79,453094.0,269.164,377.0,14546.0,196.5,1471734.0,,346900,6.9
615,2020-11-01,37.16,3548.99,95.5056512378902,1626.577453658695,-1.3850443531891021,,96.6509,0.87,460424.0,269.15,,14467.3,198.3,1487171.0,,350800,6.7
616,2020-12-01,39.26,3695.31,94.12404482934285,1603.0470153564017,-1.4466226769199064,,97.3233,0.93,468324.0,270.015,,14389.5,200.5,1504188.0,,365300,6.7
617,2021-01-01,40.3,3793.75,94.1377171215881,1603.279871130041,0.014525823098687773,22038.226,98.7911,1.08,479160.0,270.212,373.0,14857.9,204.8,1549793.0,,373200,6.3
618,2021-02-01,41.26,3883.43,94.12094037809015,1602.9941427740134,-0.017821489633396137,,94.9946,1.26,481195.0,270.604,,14699.6,210.6,1533252.0,,362000,6.2
619,2021-03-01,41.54,3910.51,94.13842079922966,1603.2918556165253,0.018572297587859943,,98.2512,1.61,488073.0,270.946,,15458.9,215.0,1548555.0,,359600,6.0
